student_id,student_name,subjects,skills,interests,target_stream_id,target_broad_pathway,archetype
STU0144,Student_144,Physics;Chemistry,Data Interpretation;Research;Logical Thinking,Artificial Intelligence & Data;Biotechnology & Genetics;Renewable Energy;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0145,Student_145,Mathematics;Physics;Chemistry,Data Interpretation;Problem Solving;Logical Thinking;Statistical Reasoning,Renewable Energy;Science & Research;Technology;Artificial Intelligence & Data;Photography & Videography,S03,Science,Interdisciplinary STEM Aspirant
STU0146,Student_146,Computer Science;Biology;Chemistry,Logical Thinking;Statistical Reasoning;Research;Problem Solving,Artificial Intelligence & Data;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0147,Student_147,Biology;Mathematics;Chemistry;Computer Science,Problem Solving;Statistical Reasoning;Data Interpretation,Technology;Renewable Energy;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0148,Student_148,Chemistry;Computer Science,Statistical Reasoning;Problem Solving;Data Interpretation,Renewable Energy;Science & Research;Biotechnology & Genetics;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0149,Student_149,Physics;Mathematics;Biology,Research;Statistical Reasoning;Data Interpretation,Technology;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0150,Student_150,Chemistry;Physics,Problem Solving;Statistical Reasoning;Research,Technology;Renewable Energy;Biotechnology & Genetics;Artificial Intelligence & Data;Applied Trades,S03,Science,Interdisciplinary STEM Aspirant
STU0151,Student_151,Applied Mathematics;Business Studies;Accountancy,Numerical Ability;Budgeting,Business & Entrepreneurship;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0152,Student_152,Economics;Business Studies,Budgeting;Analytical Thinking,Economics;Finance & Accounting;Investments & Banking;Public Policy & Governance,S04,Commerce,Quantitative Finance & Business
STU0153,Student_153,Accountancy;Mathematics;Business Studies,Analytical Thinking;Budgeting;Decision Making;Numerical Ability,Investments & Banking;Finance & Accounting;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0154,Student_154,Economics;Applied Mathematics;Business Studies,Decision Making;Analytical Thinking;Budgeting;Numerical Ability,Finance & Accounting;E-Commerce & Digital Business;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0155,Student_155,Economics;Applied Mathematics;Mathematics,Decision Making;Budgeting;Numerical Ability;Financial Analysis,E-Commerce & Digital Business;Economics;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0156,Student_156,Applied Mathematics;Business Studies;Economics;Accountancy,Budgeting;Decision Making;Analytical Thinking;Numerical Ability,Business & Entrepreneurship;Economics;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0157,Student_157,Mathematics;Business Studies;Applied Mathematics;Accountancy,Numerical Ability;Analytical Thinking,Investments & Banking;Business & Entrepreneurship;Finance & Accounting;Economics;Biotechnology & Genetics,S04,Commerce,Quantitative Finance & Business
STU0158,Student_158,Mathematics;Economics,Analytical Thinking;Financial Analysis;Decision Making,E-Commerce & Digital Business;Business & Entrepreneurship;Economics,S04,Commerce,Quantitative Finance & Business
STU0159,Student_159,Economics;Business Studies;Mathematics;Applied Mathematics,Decision Making;Analytical Thinking,Economics;Investments & Banking;Business & Entrepreneurship;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0160,Student_160,Business Studies;Mathematics;Accountancy;Applied Mathematics,Budgeting;Decision Making;Numerical Ability;Financial Analysis,Economics;Investments & Banking;E-Commerce & Digital Business;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0161,Student_161,Business Studies;Applied Mathematics;Accountancy,Decision Making;Analytical Thinking;Financial Analysis;Budgeting,Investments & Banking;Economics;Finance & Accounting;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0162,Student_162,Business Studies;Mathematics,Financial Analysis;Decision Making;Budgeting,Economics;E-Commerce & Digital Business;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0163,Student_163,Economics;Accountancy;Business Studies;Mathematics,Financial Analysis;Numerical Ability;Analytical Thinking;Decision Making,Economics;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0164,Student_164,Economics;Mathematics,Analytical Thinking;Decision Making,Investments & Banking;Economics;E-Commerce & Digital Business;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0165,Student_165,Economics;Accountancy,Financial Analysis;Analytical Thinking;Numerical Ability;Budgeting,Business & Entrepreneurship;E-Commerce & Digital Business;Finance & Accounting;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0166,Student_166,Applied Mathematics;Accountancy,Budgeting;Decision Making;Financial Analysis,E-Commerce & Digital Business;Business & Entrepreneurship;Finance & Accounting;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0167,Student_167,Mathematics;Business Studies,Financial Analysis;Numerical Ability;Budgeting,Economics;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0168,Student_168,Mathematics;Applied Mathematics,Decision Making;Budgeting,Finance & Accounting;Business & Entrepreneurship;Economics;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0169,Student_169,Economics;Accountancy,Budgeting;Analytical Thinking;Numerical Ability,Business & Entrepreneurship;Economics;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0170,Student_170,Business Studies;Applied Mathematics;Mathematics;Accountancy,Numerical Ability;Decision Making;Financial Analysis;Budgeting,Investments & Banking;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0171,Student_171,Accountancy;Business Studies;Economics;Applied Mathematics,Financial Analysis;Decision Making;Analytical Thinking,Investments & Banking;Business & Entrepreneurship;Economics;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0172,Student_172,Economics;Applied Mathematics;Business Studies;Accountancy,Decision Making;Analytical Thinking;Budgeting,Economics;Finance & Accounting;E-Commerce & Digital Business;Business & Entrepreneurship;International Relations & Diplomacy,S04,Commerce,Quantitative Finance & Business
STU0173,Student_173,Economics;Applied Mathematics,Budgeting;Analytical Thinking;Numerical Ability;Decision Making,E-Commerce & Digital Business;Business & Entrepreneurship;Finance & Accounting;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0174,Student_174,Mathematics;Applied Mathematics;Business Studies,Numerical Ability;Analytical Thinking,Economics;Finance & Accounting;Investments & Banking;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0175,Student_175,Accountancy;Applied Mathematics;Economics;Business Studies,Numerical Ability;Decision Making,Finance & Accounting;Business & Entrepreneurship;E-Commerce & Digital Business;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0176,Student_176,Mathematics;Business Studies,Analytical Thinking;Decision Making;Financial Analysis;Budgeting,Finance & Accounting;Investments & Banking;Economics;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0177,Student_177,Economics;Applied Mathematics;Accountancy;Business Studies,Budgeting;Analytical Thinking;Decision Making,E-Commerce & Digital Business;Business & Entrepreneurship;Economics;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0178,Student_178,Economics;Business Studies,Financial Analysis;Numerical Ability;Analytical Thinking,Business & Entrepreneurship;Finance & Accounting;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0179,Student_179,Mathematics;Accountancy,Financial Analysis;Numerical Ability;Decision Making;Budgeting,Investments & Banking;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0180,Student_180,Business Studies;Economics,Decision Making;Budgeting,E-Commerce & Digital Business;Economics;Finance & Accounting;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0181,Student_181,Mathematics;Business Studies;Economics;Accountancy,Decision Making;Financial Analysis;Budgeting;Analytical Thinking,E-Commerce & Digital Business;Business & Entrepreneurship;Game Design & Interactive Media,S04,Commerce,Quantitative Finance & Business
STU0182,Student_182,Mathematics;Applied Mathematics;Accountancy;Economics,Analytical Thinking;Financial Analysis;Budgeting,Business & Entrepreneurship;Investments & Banking;Finance & Accounting;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0183,Student_183,Applied Mathematics;Mathematics,Analytical Thinking;Financial Analysis;Decision Making,Investments & Banking;Economics,S04,Commerce,Quantitative Finance & Business
STU0184,Student_184,Business Studies;Accountancy;Applied Mathematics;Mathematics,Numerical Ability;Budgeting,Business & Entrepreneurship;Finance & Accounting;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0185,Student_185,Applied Mathematics;Economics;Mathematics;Accountancy,Budgeting;Decision Making;Numerical Ability;Analytical Thinking,Investments & Banking;Finance & Accounting;Economics;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0186,Student_186,Economics;Mathematics;Accountancy;Applied Mathematics,Budgeting;Analytical Thinking;Financial Analysis;Decision Making,Economics;E-Commerce & Digital Business;Investments & Banking;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0187,Student_187,Economics;Business Studies;Applied Mathematics;Mathematics,Numerical Ability;Financial Analysis;Budgeting,Investments & Banking;Finance & Accounting;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0188,Student_188,Mathematics;Business Studies;Accountancy;Applied Mathematics,Budgeting;Financial Analysis;Analytical Thinking;Numerical Ability,Business & Entrepreneurship;Economics;Investments & Banking;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0189,Student_189,Mathematics;Economics;Business Studies;Applied Mathematics,Financial Analysis;Decision Making;Budgeting;Analytical Thinking,Investments & Banking;Finance & Accounting;Economics;Medicine & Healthcare,S04,Commerce,Quantitative Finance & Business
STU0190,Student_190,Economics;Accountancy,Financial Analysis;Numerical Ability;Analytical Thinking,E-Commerce & Digital Business;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0191,Student_191,Applied Mathematics;Mathematics;Business Studies;Economics,Numerical Ability;Decision Making;Budgeting;Financial Analysis,Finance & Accounting;E-Commerce & Digital Business;Economics;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0192,Student_192,Mathematics;Economics;Accountancy,Numerical Ability;Financial Analysis,Investments & Banking;E-Commerce & Digital Business;Economics;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0193,Student_193,Business Studies;Mathematics;Economics,Decision Making;Financial Analysis;Budgeting,Investments & Banking;Economics,S04,Commerce,Quantitative Finance & Business
STU0194,Student_194,Accountancy;Applied Mathematics,Analytical Thinking;Decision Making;Financial Analysis;Budgeting,Finance & Accounting;E-Commerce & Digital Business;Economics;Business & Entrepreneurship;Renewable Energy,S04,Commerce,Quantitative Finance & Business
STU0195,Student_195,Accountancy;Economics;Applied Mathematics;Mathematics,Budgeting;Numerical Ability,Finance & Accounting;Economics;Business & Entrepreneurship;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0196,Student_196,Applied Mathematics;Economics;Business Studies,Analytical Thinking;Numerical Ability,Economics;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0197,Student_197,Applied Mathematics;Business Studies;Economics;Accountancy,Numerical Ability;Budgeting;Decision Making,Finance & Accounting;Business & Entrepreneurship;E-Commerce & Digital Business;Economics,S04,Commerce,Quantitative Finance & Business
STU0198,Student_198,Business Studies;Accountancy;Applied Mathematics;Economics,Analytical Thinking;Decision Making;Numerical Ability;Financial Analysis,E-Commerce & Digital Business;Business & Entrepreneurship;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0199,Student_199,Accountancy;Business Studies;Applied Mathematics;Mathematics,Numerical Ability;Budgeting;Decision Making;Financial Analysis,Investments & Banking;Business & Entrepreneurship;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0200,Student_200,Mathematics;Business Studies,Budgeting;Numerical Ability,Investments & Banking;Finance & Accounting;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0201,Student_201,Marketing & Sales;Accountancy;Entrepreneurship;Economics,Operations Management;Entrepreneurial Thinking;Time Management;Negotiation,E-Commerce & Digital Business;Business & Entrepreneurship;Marketing & Brand Strategy;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0202,Student_202,Business Studies;Entrepreneurship,Customer Relations;Negotiation;Entrepreneurial Thinking;Time Management,Supply Chain & Logistics;Retail Operations;Marketing & Brand Strategy;Business & Entrepreneurship;Renewable Energy,S05,Commerce,Business Operations & Trade
STU0203,Student_203,Accountancy;Economics;Business Studies,Negotiation;Customer Relations;Operations Management,Retail Operations;Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0204,Student_204,Economics;Marketing & Sales;Business Studies,Customer Relations;Operations Management,E-Commerce & Digital Business;Marketing & Brand Strategy;Retail Operations,S05,Commerce,Business Operations & Trade
STU0205,Student_205,Economics;Business Studies;Marketing & Sales;Entrepreneurship,Operations Management;Customer Relations,Retail Operations;Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0206,Student_206,Entrepreneurship;Business Studies;Economics,Time Management;Negotiation;Operations Management,Retail Operations;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0207,Student_207,Marketing & Sales;Economics;Entrepreneurship,Entrepreneurial Thinking;Customer Relations;Operations Management;Negotiation,Marketing & Brand Strategy;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0208,Student_208,Marketing & Sales;Entrepreneurship;Accountancy;Business Studies,Time Management;Customer Relations,Retail Operations;E-Commerce & Digital Business;Supply Chain & Logistics;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0209,Student_209,Entrepreneurship;Accountancy;Marketing & Sales,Negotiation;Operations Management;Entrepreneurial Thinking;Customer Relations,Retail Operations;E-Commerce & Digital Business;Marketing & Brand Strategy;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0210,Student_210,Entrepreneurship;Business Studies,Customer Relations;Operations Management;Negotiation,E-Commerce & Digital Business;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0211,Student_211,Economics;Marketing & Sales,Entrepreneurial Thinking;Time Management;Operations Management,Marketing & Brand Strategy;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0212,Student_212,Marketing & Sales;Economics;Business Studies,Entrepreneurial Thinking;Customer Relations,E-Commerce & Digital Business;Supply Chain & Logistics;Business & Entrepreneurship;Marketing & Brand Strategy;Medicine & Healthcare,S05,Commerce,Business Operations & Trade
STU0213,Student_213,Business Studies;Entrepreneurship;Economics,Negotiation;Time Management;Customer Relations;Operations Management,E-Commerce & Digital Business;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0214,Student_214,Marketing & Sales;Entrepreneurship;Accountancy;Economics,Customer Relations;Time Management,E-Commerce & Digital Business;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0215,Student_215,Accountancy;Entrepreneurship,Time Management;Negotiation;Customer Relations,Supply Chain & Logistics;Marketing & Brand Strategy;E-Commerce & Digital Business;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0216,Student_216,Economics;Marketing & Sales;Entrepreneurship,Customer Relations;Entrepreneurial Thinking;Negotiation;Operations Management,E-Commerce & Digital Business;Marketing & Brand Strategy;Supply Chain & Logistics;Retail Operations,S05,Commerce,Business Operations & Trade
STU0217,Student_217,Business Studies;Economics;Accountancy;Marketing & Sales,Operations Management;Entrepreneurial Thinking,Marketing & Brand Strategy;Supply Chain & Logistics;E-Commerce & Digital Business;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0218,Student_218,Entrepreneurship;Marketing & Sales;Business Studies,Negotiation;Customer Relations;Operations Management;Entrepreneurial Thinking,Retail Operations;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0219,Student_219,Marketing & Sales;Accountancy,Operations Management;Entrepreneurial Thinking,E-Commerce & Digital Business;Marketing & Brand Strategy;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0220,Student_220,Marketing & Sales;Entrepreneurship;Economics;Business Studies,Customer Relations;Time Management;Negotiation;Entrepreneurial Thinking,Business & Entrepreneurship;Retail Operations;E-Commerce & Digital Business;Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0221,Student_221,Entrepreneurship;Marketing & Sales;Economics,Time Management;Entrepreneurial Thinking,Retail Operations;Business & Entrepreneurship;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0222,Student_222,Marketing & Sales;Business Studies;Entrepreneurship,Entrepreneurial Thinking;Negotiation;Customer Relations;Time Management,E-Commerce & Digital Business;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0223,Student_223,Business Studies;Entrepreneurship,Time Management;Operations Management;Customer Relations,Retail Operations;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0224,Student_224,Accountancy;Economics,Time Management;Operations Management,Retail Operations;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0225,Student_225,Entrepreneurship;Economics;Marketing & Sales;Accountancy,Negotiation;Customer Relations;Entrepreneurial Thinking,Supply Chain & Logistics;Marketing & Brand Strategy;Retail Operations,S05,Commerce,Business Operations & Trade
STU0226,Student_226,Economics;Business Studies,Customer Relations;Time Management,Marketing & Brand Strategy;Supply Chain & Logistics;E-Commerce & Digital Business;Retail Operations,S05,Commerce,Business Operations & Trade
STU0227,Student_227,Marketing & Sales;Economics,Operations Management;Customer Relations;Negotiation;Time Management,Retail Operations;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0228,Student_228,Marketing & Sales;Economics;Accountancy;Business Studies,Negotiation;Customer Relations,Marketing & Brand Strategy;E-Commerce & Digital Business;Retail Operations;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0229,Student_229,Business Studies;Marketing & Sales;Entrepreneurship,Entrepreneurial Thinking;Time Management;Customer Relations;Negotiation,Business & Entrepreneurship;Retail Operations;E-Commerce & Digital Business;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0230,Student_230,Business Studies;Economics;Accountancy,Operations Management;Entrepreneurial Thinking,Supply Chain & Logistics;Retail Operations;Business & Entrepreneurship;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0231,Student_231,Marketing & Sales;Economics;Entrepreneurship;Accountancy,Customer Relations;Entrepreneurial Thinking,Business & Entrepreneurship;Retail Operations,S05,Commerce,Business Operations & Trade
STU0232,Student_232,Business Studies;Marketing & Sales,Entrepreneurial Thinking;Time Management,Supply Chain & Logistics;Business & Entrepreneurship;Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0233,Student_233,Accountancy;Entrepreneurship,Operations Management;Time Management;Negotiation,Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0234,Student_234,Business Studies;Accountancy,Time Management;Entrepreneurial Thinking;Operations Management;Customer Relations,E-Commerce & Digital Business;Supply Chain & Logistics;Retail Operations;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0235,Student_235,Marketing & Sales;Business Studies,Entrepreneurial Thinking;Time Management;Customer Relations,Business & Entrepreneurship;E-Commerce & Digital Business;Marketing & Brand Strategy;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0236,Student_236,Accountancy;Business Studies,Time Management;Operations Management,Business & Entrepreneurship;Supply Chain & Logistics;Retail Operations,S05,Commerce,Business Operations & Trade
STU0237,Student_237,Marketing & Sales;Economics;Entrepreneurship;Accountancy,Negotiation;Customer Relations,E-Commerce & Digital Business;Business & Entrepreneurship;Retail Operations;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0238,Student_238,Economics;Entrepreneurship,Negotiation;Customer Relations;Operations Management;Time Management,Supply Chain & Logistics;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0239,Student_239,Accountancy;Entrepreneurship,Operations Management;Negotiation,Business & Entrepreneurship;Retail Operations;Marketing & Brand Strategy;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0240,Student_240,Marketing & Sales;Accountancy;Economics;Entrepreneurship,Operations Management;Entrepreneurial Thinking;Negotiation,Business & Entrepreneurship;Marketing & Brand Strategy;Retail Operations,S05,Commerce,Business Operations & Trade
STU0241,Student_241,Accountancy;Economics;Marketing & Sales,Customer Relations;Negotiation;Entrepreneurial Thinking;Operations Management,Business & Entrepreneurship;E-Commerce & Digital Business;Retail Operations;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0242,Student_242,Business Studies;Accountancy,Entrepreneurial Thinking;Negotiation;Operations Management,Business & Entrepreneurship;Marketing & Brand Strategy;E-Commerce & Digital Business;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0243,Student_243,Economics;Business Studies;Entrepreneurship;Marketing & Sales,Entrepreneurial Thinking;Time Management;Negotiation,E-Commerce & Digital Business;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0244,Student_244,Accountancy;Marketing & Sales;Business Studies,Time Management;Operations Management;Entrepreneurial Thinking;Negotiation,Retail Operations;Marketing & Brand Strategy;E-Commerce & Digital Business;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0245,Student_245,Accountancy;Business Studies,Time Management;Entrepreneurial Thinking;Customer Relations;Operations Management,Marketing & Brand Strategy;Business & Entrepreneurship;Retail Operations;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0246,Student_246,Entrepreneurship;Marketing & Sales,Negotiation;Operations Management,Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0247,Student_247,Entrepreneurship;Economics;Accountancy,Time Management;Entrepreneurial Thinking;Customer Relations,Marketing & Brand Strategy;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0248,Student_248,Economics;Entrepreneurship,Entrepreneurial Thinking;Customer Relations;Time Management,Supply Chain & Logistics;Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0249,Student_249,Business Studies;Marketing & Sales;Entrepreneurship,Time Management;Customer Relations;Entrepreneurial Thinking;Operations Management,Marketing & Brand Strategy;Business & Entrepreneurship;Retail Operations;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0250,Student_250,Accountancy;Economics;Entrepreneurship,Customer Relations;Operations Management;Entrepreneurial Thinking;Time Management,Retail Operations;Marketing & Brand Strategy;E-Commerce & Digital Business;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0251,Student_251,History;Philosophy,Writing;Active Listening;Critical Evaluation;Rhetoric,International Relations & Diplomacy;History & Culture;Government & Public Service;Technology,S06,Humanities,Liberal Arts & Governance
STU0252,Student_252,History;English Language & Literature,Writing;Rhetoric;Active Listening;Critical Evaluation,Government & Public Service;International Relations & Diplomacy;Languages & Literature;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0253,Student_253,Political Science;Philosophy;Sociology,Communication;Writing,History & Culture;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0254,Student_254,Philosophy;Sociology;History,Active Listening;Critical Evaluation;Writing,Government & Public Service;History & Culture;Film & Cinematography,S06,Humanities,Liberal Arts & Governance
STU0255,Student_255,History;Political Science;English Language & Literature;Philosophy,Communication;Writing;Active Listening;Critical Evaluation,Languages & Literature;History & Culture;Government & Public Service;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0256,Student_256,English Language & Literature;Political Science,Communication;Active Listening,History & Culture;Public Policy & Governance;Languages & Literature;Investments & Banking,S06,Humanities,Liberal Arts & Governance
STU0257,Student_257,History;Sociology,Communication;Rhetoric;Active Listening,Public Policy & Governance;International Relations & Diplomacy;History & Culture;Design & Visual Arts,S06,Humanities,Liberal Arts & Governance
STU0258,Student_258,Political Science;English Language & Literature,Active Listening;Rhetoric;Communication,International Relations & Diplomacy;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0259,Student_259,Sociology;English Language & Literature,Writing;Communication,Languages & Literature;Public Policy & Governance;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0260,Student_260,History;Philosophy;Political Science,Active Listening;Writing;Rhetoric;Communication,Languages & Literature;Public Policy & Governance;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0261,Student_261,Sociology;English Language & Literature;Philosophy;Political Science,Critical Evaluation;Rhetoric,International Relations & Diplomacy;Government & Public Service;History & Culture;Nutrition & Dietetics,S06,Humanities,Liberal Arts & Governance
STU0262,Student_262,English Language & Literature;Sociology,Rhetoric;Writing;Communication,History & Culture;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0263,Student_263,History;Political Science;Sociology,Active Listening;Critical Evaluation;Communication;Rhetoric,Public Policy & Governance;Government & Public Service;International Relations & Diplomacy;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0264,Student_264,Sociology;Political Science,Rhetoric;Writing;Active Listening;Critical Evaluation,Public Policy & Governance;International Relations & Diplomacy;History & Culture;Government & Public Service;Nutrition & Dietetics,S06,Humanities,Liberal Arts & Governance
STU0265,Student_265,History;Sociology,Rhetoric;Writing;Communication;Active Listening,Public Policy & Governance;Government & Public Service;History & Culture;Nutrition & Dietetics,S06,Humanities,Liberal Arts & Governance
STU0266,Student_266,History;Sociology,Active Listening;Communication;Writing;Critical Evaluation,Government & Public Service;Public Policy & Governance;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0267,Student_267,Sociology;Political Science;Philosophy,Rhetoric;Critical Evaluation;Communication;Active Listening,International Relations & Diplomacy;Government & Public Service;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0268,Student_268,History;English Language & Literature,Rhetoric;Communication,Public Policy & Governance;Government & Public Service;International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0269,Student_269,Sociology;History,Writing;Critical Evaluation;Rhetoric,Public Policy & Governance;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0270,Student_270,Sociology;English Language & Literature;History;Political Science,Writing;Rhetoric;Critical Evaluation;Communication,Government & Public Service;Languages & Literature;History & Culture;International Relations & Diplomacy;Agriculture & Forestry,S06,Humanities,Liberal Arts & Governance
STU0271,Student_271,English Language & Literature;Sociology,Rhetoric;Active Listening;Communication,International Relations & Diplomacy;Public Policy & Governance;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0272,Student_272,Sociology;Philosophy,Communication;Rhetoric;Writing,Public Policy & Governance;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0273,Student_273,Sociology;English Language & Literature,Communication;Active Listening;Critical Evaluation;Rhetoric,Languages & Literature;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0274,Student_274,Political Science;English Language & Literature,Rhetoric;Critical Evaluation;Active Listening,Government & Public Service;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0275,Student_275,Philosophy;English Language & Literature,Writing;Communication;Rhetoric,History & Culture;International Relations & Diplomacy;Languages & Literature;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0276,Student_276,Political Science;History;English Language & Literature;Sociology,Writing;Critical Evaluation;Communication;Rhetoric,History & Culture;Government & Public Service;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0277,Student_277,Philosophy;English Language & Literature;History;Political Science,Active Listening;Critical Evaluation;Communication,International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0278,Student_278,Sociology;History;English Language & Literature,Communication;Rhetoric;Critical Evaluation,Government & Public Service;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0279,Student_279,History;English Language & Literature;Sociology;Political Science,Rhetoric;Active Listening,Languages & Literature;Public Policy & Governance;International Relations & Diplomacy;Government & Public Service;Robotics & Automation,S06,Humanities,Liberal Arts & Governance
