student_id,student_name,subjects,skills,interests,target_stream_id,target_broad_pathway,archetype
STU0145,Student_145,Physics;Biology,Statistical Reasoning;Problem Solving,Biotechnology & Genetics;Artificial Intelligence & Data,S03,Science,Interdisciplinary STEM Aspirant
STU0146,Student_146,Renewable Energy Technology;Biology;Physics,Logical Thinking;Data Interpretation;Research;Problem Solving,Technology;Artificial Intelligence & Data;Renewable Energy;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0147,Student_147,Biology;Computer Science;Mathematics,Data Interpretation;Statistical Reasoning;Research;Logical Thinking,Technology;Artificial Intelligence & Data,S03,Science,Interdisciplinary STEM Aspirant
STU0148,Student_148,Mathematics;Chemistry,Statistical Reasoning;Data Interpretation;Research;Logical Thinking,Renewable Energy;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0149,Student_149,Mathematics;Biology,Interviewing;Data Interpretation;Logical Thinking;Problem Solving,Aviation Management;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0150,Student_150,Mathematics;Computer Science;Biology;Chemistry,Problem Solving;Data Interpretation,Technology;Biotechnology & Genetics;Renewable Energy,S03,Science,Interdisciplinary STEM Aspirant
STU0151,Student_151,Economics;Accountancy;Business Studies;Applied Mathematics,Numerical Ability;Analytical Thinking,E-Commerce & Digital Business;Business & Entrepreneurship;Finance & Accounting;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0152,Student_152,Accountancy;Mathematics;Applied Mathematics;Economics,Budgeting;Analytical Thinking;Numerical Ability,Business & Entrepreneurship;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0153,Student_153,Applied Mathematics;Mathematics,Analytical Thinking;Financial Analysis;Decision Making,E-Commerce & Digital Business;Economics,S04,Commerce,Quantitative Finance & Business
STU0154,Student_154,Applied Mathematics;Business Studies;Mathematics;Economics,Budgeting;Numerical Ability;Financial Analysis;Analytical Thinking,Finance & Accounting;Science & Research,S04,Commerce,Quantitative Finance & Business
STU0155,Student_155,Applied Mathematics;Business Studies,Numerical Ability;Decision Making,Business & Entrepreneurship;Economics,S04,Commerce,Quantitative Finance & Business
STU0156,Student_156,Economics;Accountancy,Budgeting;Financial Analysis;Analytical Thinking;Decision Making,Nanotechnology;Finance & Accounting;Investments & Banking;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0157,Student_157,Business Studies;Mathematics,Copywriting;Numerical Ability,Business & Entrepreneurship;Economics;Investments & Banking;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0158,Student_158,Economics;Mathematics;Business Studies,Financial Analysis;Numerical Ability;Budgeting;Decision Making,Investments & Banking;Economics;E-Commerce & Digital Business,S01,Science,Quantitative Finance & Business
STU0159,Student_159,Applied Mathematics;Mathematics,Analytical Thinking;Decision Making;Budgeting,Business & Entrepreneurship;Finance & Accounting;Sports & Athletic Training,S04,Commerce,Quantitative Finance & Business
STU0160,Student_160,Accountancy;Business Studies;Economics;Applied Mathematics,Budgeting;Analytical Thinking;Numerical Ability,Investments & Banking;Dentistry,S04,Commerce,Quantitative Finance & Business
STU0161,Student_161,Applied Mathematics;Business Studies,Numerical Ability;Budgeting;Financial Analysis;Analytical Thinking,Investments & Banking;Business & Entrepreneurship;Finance & Accounting;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0162,Student_162,Economics;Business Studies;Accountancy;Applied Mathematics,Analytical Thinking;Financial Analysis;Budgeting,E-Commerce & Digital Business;Business & Entrepreneurship;Finance & Accounting;Economics,S04,Commerce,Quantitative Finance & Business
STU0163,Student_163,Economics;Accountancy;German,Budgeting;Financial Analysis,Investments & Banking;E-Commerce & Digital Business;Finance & Accounting;Economics,S04,Commerce,Quantitative Finance & Business
STU0164,Student_164,Economics;Business Studies;Mathematics;Applied Mathematics,Analytical Thinking;Decision Making;Teamwork;Financial Analysis,Economics;Business & Entrepreneurship;Investments & Banking;Finance & Accounting;Nursing & Patient Care,S04,Commerce,Quantitative Finance & Business
STU0165,Student_165,Economics;Urban Planning Basics,Budgeting;Analytical Thinking;Decision Making,Investments & Banking;E-Commerce & Digital Business;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0166,Student_166,Mathematics;Economics,Financial Analysis;Decision Making;Numerical Ability,Investments & Banking;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0167,Student_167,Accountancy;Mathematics;Linguistics;Economics,Budgeting;Numerical Ability;Financial Analysis;Analytical Thinking,Investments & Banking;Economics;E-Commerce & Digital Business;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0168,Student_168,Business Studies;Mathematics;Applied Mathematics,Decision Making;Analytical Thinking;Financial Analysis;Budgeting,Economics;Investments & Banking;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0169,Student_169,Business Studies;Economics;Mathematics;Film Studies,Numerical Ability;Machine Learning Pipeline;Decision Making,Fashion & Apparel;Investments & Banking;Finance & Accounting;Economics,S04,Commerce,Quantitative Finance & Business
STU0170,Student_170,Economics;Business Studies;Accountancy;Mathematics,Research;Financial Analysis,Investments & Banking;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0171,Student_171,Economics;Business Studies;Accountancy;Applied Mathematics,Numerical Ability;Analytical Thinking;Decision Making,Business & Entrepreneurship;Finance & Accounting;Investments & Banking;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0172,Student_172,Applied Mathematics;Economics;Mathematics,Analytical Thinking;Financial Analysis;Decision Making,Finance & Accounting;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0173,Student_173,Mathematics;Accountancy;Applied Mathematics;Astronomy,Decision Making;Budgeting,Economics;E-Commerce & Digital Business;Finance & Accounting;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0174,Student_174,Mathematics;Applied Mathematics;Business Studies,Decision Making;Budgeting;Numerical Ability;Financial Analysis,E-Commerce & Digital Business;Investments & Banking;Economics;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0175,Student_175,Applied Mathematics;Business Studies,Budgeting;Financial Analysis;Numerical Ability,E-Commerce & Digital Business;Finance & Accounting;Business & Entrepreneurship;Science & Research,S04,Commerce,Quantitative Finance & Business
STU0176,Student_176,Painting;Accountancy,Numerical Ability;Decision Making;Analytical Thinking,Business & Entrepreneurship;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0177,Student_177,Mathematics;Applied Mathematics;Accountancy;Economics,Budgeting;Analytical Thinking;Financial Analysis,E-Commerce & Digital Business;Finance & Accounting;Business & Entrepreneurship;Economics,S04,Commerce,Quantitative Finance & Business
STU0178,Student_178,Accountancy;Economics,Budgeting;Rhetoric,E-Commerce & Digital Business;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0179,Student_179,Economics;Applied Mathematics,Circuit Design;Numerical Ability;Decision Making,Finance & Accounting;Investments & Banking;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0180,Student_180,Economics;Accountancy;Applied Mathematics;Business Studies,Decision Making;Numerical Ability,Economics;Business & Entrepreneurship;E-Commerce & Digital Business;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0181,Student_181,Business Studies;Mathematics;Accountancy,Numerical Ability;Budgeting,Investments & Banking;E-Commerce & Digital Business;Business & Entrepreneurship;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0182,Student_182,Mathematics;Economics;Applied Mathematics,Analytical Thinking;Budgeting;Numerical Ability;Financial Analysis,Artificial Intelligence & Data;Finance & Accounting;Economics;E-Commerce & Digital Business;Physiotherapy,S02,Science,Quantitative Finance & Business
STU0183,Student_183,Economics;Business Studies;Mathematics,Numerical Ability;Decision Making,E-Commerce & Digital Business;Investments & Banking;Law,S04,Commerce,Quantitative Finance & Business
STU0184,Student_184,Applied Mathematics;Economics;Mathematics,Financial Analysis;Quantitative Modeling;Analytical Thinking;Budgeting,E-Commerce & Digital Business;Economics,S04,Commerce,Quantitative Finance & Business
STU0185,Student_185,Accountancy;Applied Mathematics;Economics;Mathematics,Decision Making;Programming,Business & Entrepreneurship;E-Commerce & Digital Business;Investments & Banking;Technology,S04,Commerce,Quantitative Finance & Business
STU0186,Student_186,Applied Mathematics;Economics;Business Studies,Analytical Thinking;Budgeting;Financial Analysis;Decision Making,E-Commerce & Digital Business;Investments & Banking;Finance & Accounting;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0187,Student_187,Business Studies;Mathematics,Numerical Ability;Financial Analysis;Decision Making;Budgeting,Investments & Banking;Finance & Accounting;Animation & Motion Graphics,S04,Commerce,Quantitative Finance & Business
STU0188,Student_188,Accountancy;Economics;Mathematics;Applied Mathematics,Numerical Ability;Decision Making;Financial Analysis;Analytical Thinking,E-Commerce & Digital Business;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0189,Student_189,Accountancy;Business Studies,Numerical Ability;Financial Analysis;Analytical Thinking;Decision Making,E-Commerce & Digital Business;Finance & Accounting;Investments & Banking;Economics,S04,Commerce,Quantitative Finance & Business
STU0190,Student_190,Mathematics;Accountancy;Economics,Numerical Ability;Decision Making,Business & Entrepreneurship;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0191,Student_191,Business Studies;Interior Design;Mathematics;Accountancy,CAD Modeling;Numerical Ability,Investments & Banking;Finance & Accounting;Economics;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0192,Student_192,Applied Mathematics;Business Studies,Numerical Ability;Decision Making;Budgeting;Financial Analysis,E-Commerce & Digital Business;Investments & Banking;Business & Entrepreneurship;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0193,Student_193,Applied Mathematics;Mathematics,Decision Making;Budgeting;Numerical Ability,E-Commerce & Digital Business;Economics;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0194,Student_194,Applied Mathematics;Economics,Storytelling;Financial Analysis,Investments & Banking;Business & Entrepreneurship;Architecture & Built Environment;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0195,Student_195,Accountancy;Mathematics;Economics,Numerical Ability;Decision Making;Financial Analysis,Archaeology & Anthropology;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0196,Student_196,Economics;Mathematics;Accountancy,Analytical Thinking;Financial Analysis;Decision Making,Investments & Banking;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0197,Student_197,Mathematics;Economics;Applied Mathematics,Analytical Thinking;Budgeting;Financial Analysis,E-Commerce & Digital Business;Economics,S04,Commerce,Quantitative Finance & Business
STU0198,Student_198,Economics;Accountancy;Mathematics;Business Studies,Analytical Thinking;Budgeting;Decision Making,Business & Entrepreneurship;Economics,S04,Commerce,Quantitative Finance & Business
STU0199,Student_199,Applied Mathematics;Renewable Energy Technology,Numerical Ability;Analytical Thinking;Financial Analysis;Budgeting,Finance & Accounting;Economics;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0200,Student_200,Artificial Intelligence;Business Studies,Analytical Thinking;Budgeting;Decision Making,E-Commerce & Digital Business;Business & Entrepreneurship;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0201,Student_201,Marketing & Sales;Business Studies;Public Administration;Economics,Customer Relations;Time Management;Operations Management,E-Commerce & Digital Business;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0202,Student_202,Robotics;Economics,Time Management;Negotiation;Customer Relations,Retail Operations;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0203,Student_203,Business Studies;Entrepreneurship,Time Management;Operations Management;Customer Relations;Entrepreneurial Thinking,Supply Chain & Logistics;Marketing & Brand Strategy;E-Commerce & Digital Business;Public Policy & Governance,S05,Commerce,Business Operations & Trade
STU0204,Student_204,Accountancy;Economics;Business Studies,Time Management;Operations Management;Entrepreneurial Thinking,Supply Chain & Logistics;Retail Operations;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0205,Student_205,Entrepreneurship;Business Studies,Negotiation;Operations Management;Time Management;Entrepreneurial Thinking,Retail Operations;Marketing & Brand Strategy;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0206,Student_206,Business Studies;Entrepreneurship;Economics,Negotiation;Observation;Customer Relations,Supply Chain & Logistics;Business & Entrepreneurship;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0207,Student_207,Marketing & Sales;Entrepreneurship;Economics;Business Studies,Entrepreneurial Thinking;Customer Relations;Negotiation,Business & Entrepreneurship;Marketing & Brand Strategy;Supply Chain & Logistics;Retail Operations,S05,Commerce,Business Operations & Trade
STU0208,Student_208,Marketing & Sales;Entrepreneurship;Data Science;Accountancy,Customer Relations;Time Management;Negotiation,Marketing & Brand Strategy;Business & Entrepreneurship;Supply Chain & Logistics;Retail Operations,S05,Commerce,Business Operations & Trade
STU0209,Student_209,Marketing & Sales;Entrepreneurship;Accountancy;Business Studies,Entrepreneurial Thinking;Customer Relations,Supply Chain & Logistics;Retail Operations,S05,Commerce,Business Operations & Trade
STU0210,Student_210,Business Studies;Economics;Accountancy;Marketing & Sales,Entrepreneurial Thinking;Operations Management;Negotiation,E-Commerce & Digital Business;Business & Entrepreneurship;Retail Operations,S05,Commerce,Business Operations & Trade
STU0211,Student_211,Business Studies;Entrepreneurship;Economics;Accountancy,Time Management;Operations Management;Customer Relations,Business & Entrepreneurship;Retail Operations;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0212,Student_212,Marketing & Sales;Business Studies;Accountancy,Time Management;Operations Management,Marketing & Brand Strategy;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0213,Student_213,Marketing & Sales;Accountancy;Entrepreneurship,Negotiation;Customer Relations;Time Management,Retail Operations;Marketing & Brand Strategy;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0214,Student_214,Economics;Entrepreneurship,Customer Relations;Negotiation;Operations Management;Time Management,Supply Chain & Logistics;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0215,Student_215,Entrepreneurship;Economics;Accountancy,Operations Management;Time Management,Marketing & Brand Strategy;Business & Entrepreneurship;Supply Chain & Logistics;Retail Operations,S05,Commerce,Business Operations & Trade
STU0216,Student_216,Marketing & Sales;Business Studies;Economics,Customer Relations;Operations Management;Negotiation,Marketing & Brand Strategy;Supply Chain & Logistics;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0217,Student_217,Accountancy;Economics;Marketing & Sales,Customer Relations;Operations Management;Time Management,Supply Chain & Logistics;Retail Operations;Event Planning & Management,S05,Commerce,Business Operations & Trade
STU0218,Student_218,Economics;Entrepreneurship;Economics;Accountancy,Operations Management;Negotiation;Time Management,Marketing & Brand Strategy;Business & Entrepreneurship;Retail Operations,S05,Commerce,Business Operations & Trade
STU0219,Student_219,Economics;Marketing & Sales;Business Studies;Accountancy,Customer Relations;Negotiation,Renewable Energy;Marketing & Brand Strategy;E-Commerce & Digital Business;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0220,Student_220,Entrepreneurship;Creative Writing,Time Management;Negotiation;Customer Relations,Retail Operations;Marketing & Brand Strategy;Supply Chain & Logistics;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0221,Student_221,Graphic Design;Marketing & Sales;Accountancy;Entrepreneurship,Time Management;Troubleshooting & Debugging,E-Commerce & Digital Business;Retail Operations;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0222,Student_222,Entrepreneurship;Economics,Operations Management;Time Management;Entrepreneurial Thinking,E-Commerce & Digital Business;Marketing & Brand Strategy;Supply Chain & Logistics;Retail Operations,S05,Commerce,Business Operations & Trade
STU0223,Student_223,Accountancy;Economics,Customer Relations;Negotiation;Operations Management;Entrepreneurial Thinking,Supply Chain & Logistics;Retail Operations;Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0224,Student_224,Marketing & Sales;E-Commerce;Accountancy;Business Studies,Time Management;Operations Management,Marketing & Brand Strategy;Engineering;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0225,Student_225,Economics;Sociology;Marketing & Sales,Attention to Detail;Customer Relations,Marketing & Brand Strategy;Supply Chain & Logistics;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0226,Student_226,Accountancy;Entrepreneurship;Business Studies;Marketing & Sales,Negotiation;Customer Relations,Marketing & Brand Strategy;Biotechnology & Genetics;Business & Entrepreneurship;Retail Operations,S05,Commerce,Business Operations & Trade
STU0227,Student_227,Entrepreneurship;Accountancy;Business Studies,Facilitation;Entrepreneurial Thinking;Negotiation,Marketing & Brand Strategy;Philosophy & Ethics;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0228,Student_228,Business Studies;Economics,Operations Management;Negotiation;Entrepreneurial Thinking,Retail Operations;Supply Chain & Logistics;E-Commerce & Digital Business;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0229,Student_229,Entrepreneurship;Maritime Studies;Accountancy,Negotiation;Time Management;Entrepreneurial Thinking,Supply Chain & Logistics;E-Commerce & Digital Business;Business & Entrepreneurship;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0230,Student_230,Accountancy;Entrepreneurship;Marketing & Sales,Operations Management;Contract Negotiation,E-Commerce & Digital Business;Philosophy & Ethics;Biotechnology & Genetics,S05,Commerce,Business Operations & Trade
STU0231,Student_231,Economics;Accountancy,Entrepreneurial Thinking;Writing,Supply Chain & Logistics;E-Commerce & Digital Business;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0232,Student_232,Economics;Marketing & Sales;Business Studies;Entrepreneurship,Operations Management;Negotiation;Entrepreneurial Thinking;Time Management,Marketing & Brand Strategy;E-Commerce & Digital Business;Supply Chain & Logistics;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0233,Student_233,Business Studies;Economics;Accountancy;Entrepreneurship,Entrepreneurial Thinking;Time Management;Operations Management;Negotiation,Marketing & Brand Strategy;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0234,Student_234,Entrepreneurship;Business Studies;Accountancy,Entrepreneurial Thinking;Negotiation,E-Commerce & Digital Business;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0235,Student_235,Economics;Marketing & Sales,Customer Relations;Time Management;Entrepreneurial Thinking,Business & Entrepreneurship;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0236,Student_236,Marketing & Sales;Accountancy,Operations Management;Time Management;Entrepreneurial Thinking;Negotiation,Marketing & Brand Strategy;Supply Chain & Logistics;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0237,Student_237,Marketing & Sales;Entrepreneurship;Accountancy;Business Studies,Communication;Operations Management,Retail Operations;Business & Entrepreneurship;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0238,Student_238,Accountancy;Entrepreneurship;Economics;Business Studies,Entrepreneurial Thinking;Customer Relations,Marketing & Brand Strategy;Business & Entrepreneurship;E-Commerce & Digital Business;Retail Operations,S05,Commerce,Business Operations & Trade
STU0239,Student_239,Entrepreneurship;Economics;Marketing & Sales,Negotiation;Time Management;Operations Management,Business & Entrepreneurship;E-Commerce & Digital Business;Supply Chain & Logistics;Music & Audio Arts,S05,Commerce,Business Operations & Trade
STU0240,Student_240,Accountancy;Sanskrit,Entrepreneurial Thinking;Operations Management;Negotiation;Customer Relations,Business & Entrepreneurship;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0241,Student_241,Marketing & Sales;Entrepreneurship,Negotiation;Customer Relations,Supply Chain & Logistics;Business & Entrepreneurship;Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0242,Student_242,Business Studies;French,Operations Management;Entrepreneurial Thinking;Customer Relations,Hospitality & Tourism;Marketing & Brand Strategy;Business & Entrepreneurship;Artificial Intelligence & Data,S05,Commerce,Business Operations & Trade
STU0243,Student_243,Marketing & Sales;Entrepreneurship;Accountancy;Economics,Negotiation;Operations Management;Entrepreneurial Thinking,Photography & Videography;Business & Entrepreneurship;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0244,Student_244,Data Science;Accountancy;Economics,Negotiation;Operations Management;Customer Relations,Marketing & Brand Strategy;Business & Entrepreneurship;E-Commerce & Digital Business;Retail Operations,S05,Commerce,Business Operations & Trade
STU0245,Student_245,Accountancy;Business Studies;Economics,Customer Relations;Time Management;Entrepreneurial Thinking,Retail Operations;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0246,Student_246,Economics;Entrepreneurship;Accountancy,Entrepreneurial Thinking;Customer Relations;Copywriting;Time Management,E-Commerce & Digital Business;Marketing & Brand Strategy;Retail Operations,S05,Commerce,Business Operations & Trade
STU0247,Student_247,Entrepreneurship;Accountancy;Economics;Business Studies,Customer Relations;Time Management;Negotiation,E-Commerce & Digital Business;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0248,Student_248,Marketing & Sales;Business Studies;Entrepreneurship;Economics,Customer Relations;Operations Management,Supply Chain & Logistics;E-Commerce & Digital Business;Business & Entrepreneurship;Retail Operations,S05,Commerce,Business Operations & Trade
STU0249,Student_249,Entrepreneurship;Marketing & Sales;Economics,Customer Relations;Negotiation;Operations Management,Retail Operations;Public Health;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0250,Student_250,Marketing & Sales;Business Studies,Entrepreneurial Thinking;Customer Relations;Cloud Infrastructure;Negotiation,Business & Entrepreneurship;Retail Operations,S05,Commerce,Business Operations & Trade
STU0251,Student_251,Philosophy;History;English Language & Literature;Political Science,Critical Evaluation;Writing,History & Culture;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0252,Student_252,Physics;English Language & Literature,Communication;Rhetoric,History & Culture;Languages & Literature;Government & Public Service;Human Rights & Advocacy,S06,Humanities,Liberal Arts & Governance
STU0253,Student_253,Political Science;English Language & Literature;History,Active Listening;Critical Evaluation;Communication,International Relations & Diplomacy;Languages & Literature;History & Culture;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0254,Student_254,Sociology;History;Political Science,Critical Evaluation;Writing;Rhetoric,Government & Public Service;International Relations & Diplomacy;Languages & Literature;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0255,Student_255,Political Science;Sociology;History;English Language & Literature,Writing;Rhetoric;Critical Evaluation;Active Listening,Public Policy & Governance;Languages & Literature;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0256,Student_256,History;Sociology;Philosophy;Political Science,Critical Evaluation;Communication;Illustration;Writing,Government & Public Service;Languages & Literature;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0257,Student_257,History;English Language & Literature;Sociology,Active Listening;Rhetoric;Communication,International Relations & Diplomacy;Public Policy & Governance;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0258,Student_258,Sociology;Philosophy;English Language & Literature,Version Control;Active Listening,Government & Public Service;Languages & Literature;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0259,Student_259,Political Science;Carpentry & Joinery,Communication;Critical Evaluation;Rhetoric;Active Listening,Public Policy & Governance;Government & Public Service;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0260,Student_260,Sociology;Political Science,Rhetoric;Critical Evaluation,Government & Public Service;Languages & Literature;Public Policy & Governance;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0261,Student_261,Philosophy;History;Political Science;Sociology,Critical Evaluation;Rhetoric;Active Listening,International Relations & Diplomacy;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0262,Student_262,History;English Language & Literature,Rhetoric;Communication,Government & Public Service;Business & Entrepreneurship;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0263,Student_263,Political Science;English Language & Literature;Sociology;Agriculture,Rhetoric;Critical Evaluation;Communication,Government & Public Service;International Relations & Diplomacy;History & Culture;Languages & Literature,S04,Commerce,Liberal Arts & Governance
STU0264,Student_264,Philosophy;English Language & Literature;Political Science;Sociology,Critical Evaluation;Writing;Active Listening;Communication,International Relations & Diplomacy;Languages & Literature;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0265,Student_265,Sociology;Philosophy,Critical Evaluation;Communication;Active Listening;Rhetoric,Business & Entrepreneurship;History & Culture;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0266,Student_266,Political Science;History;Sociology,Communication;Rhetoric;Time Management,International Relations & Diplomacy;Government & Public Service;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0267,Student_267,Philosophy;English Language & Literature,Writing;Critical Evaluation;Rhetoric,Languages & Literature;History & Culture;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0268,Student_268,History;Sociology;Philosophy;English Language & Literature,Communication;Active Listening;Critical Evaluation,International Relations & Diplomacy;History & Culture;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0269,Student_269,Sociology;History,Communication;Rhetoric,Languages & Literature;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0270,Student_270,Philosophy;Sociology;English Language & Literature,Writing;Critical Evaluation;Active Listening,Government & Public Service;Public Policy & Governance;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0271,Student_271,History;Philosophy,Writing;Rhetoric;Communication,Public Policy & Governance;Public Health,S06,Humanities,Liberal Arts & Governance
STU0272,Student_272,History;Political Science;Philosophy;Sociology,Communication;Critical Evaluation;Active Listening,Languages & Literature;Government & Public Service;History & Culture;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0273,Student_273,Philosophy;History;Political Science,Communication;Critical Evaluation,Government & Public Service;International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0274,Student_274,Culinary Arts;Philosophy;Sociology,Writing;Critical Evaluation;Active Listening,Public Policy & Governance;International Relations & Diplomacy;Government & Public Service,S04,Commerce,Liberal Arts & Governance
STU0275,Student_275,Political Science;Sociology;History;English Language & Literature,Writing;Critical Evaluation,Languages & Literature;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0276,Student_276,English Language & Literature;History;Philosophy;Sociology,Rhetoric;Writing;Active Listening,Government & Public Service;International Relations & Diplomacy;History & Culture;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0277,Student_277,English Language & Literature;Philosophy,Rhetoric;Communication;Active Listening;Critical Evaluation,Public Policy & Governance;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0278,Student_278,History;Sociology;English Language & Literature;Philosophy,Active Listening;Critical Evaluation,Languages & Literature;International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0279,Student_279,Philosophy;History,Active Listening;Rhetoric;Critical Evaluation,Government & Public Service;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0280,Student_280,English Language & Literature;History;Sociology;Philosophy,Logical Thinking;Active Listening,Public Policy & Governance;Languages & Literature;History & Culture;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0281,Student_281,History;English Language & Literature;Astronomy,Writing;Programming;Communication,Public Policy & Governance;History & Culture;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0282,Student_282,English Language & Literature;Sociology,Rhetoric;Communication;Critical Evaluation,Public Policy & Governance;Languages & Literature;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0283,Student_283,English Language & Literature;Philosophy;Political Science;Sociology,Active Listening;Communication,History & Culture;Languages & Literature;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0284,Student_284,History;Philosophy;Political Science,Writing;Active Listening;Rhetoric;Critical Evaluation,Public Policy & Governance;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0285,Student_285,Philosophy;English Language & Literature,Rhetoric;Writing;Communication,Government & Public Service;Languages & Literature,S06,Humanities,Liberal Arts & Governance
