student_id,student_name,subjects,skills,interests,target_stream_id,target_broad_pathway,archetype
STU0144,Student_144,Computer Science;Biology,Statistical Reasoning;Research;Logical Thinking;Data Interpretation,Artificial Intelligence & Data;Science & Research;Renewable Energy;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0145,Student_145,Physics;Biology,Research;Logical Thinking;Statistical Reasoning,Biotechnology & Genetics;Technology;Renewable Energy;Artificial Intelligence & Data,S03,Science,Interdisciplinary STEM Aspirant
STU0146,Student_146,Mathematics;Biology;Chemistry,Data Interpretation;Research,Artificial Intelligence & Data;Renewable Energy;Government & Public Service,S03,Science,Interdisciplinary STEM Aspirant
STU0147,Student_147,Mathematics;Physics,Data Interpretation;Statistical Reasoning;Logical Thinking;Research,Animation & Motion Graphics;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0148,Student_148,Chemistry;Mathematics;Biology;Physics,Statistical Reasoning;Problem Solving;Data Interpretation;Logical Thinking,Technology;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0149,Student_149,Mathematics;Computer Science,Statistical Reasoning;Problem Solving;Logical Thinking;Data Interpretation,Artificial Intelligence & Data;Biotechnology & Genetics;Technology;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0150,Student_150,Computer Science;Physics;Biology;Chemistry,Research;Statistical Reasoning;Logical Thinking,Technology;Science & Research;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0151,Student_151,Applied Mathematics;Business Studies,Analytical Thinking;Numerical Ability;Budgeting,Finance & Accounting;Game Design & Interactive Media,S04,Commerce,Quantitative Finance & Business
STU0152,Student_152,Accountancy;Mathematics;Economics;Applied Mathematics,Analytical Thinking;Budgeting,Investments & Banking;Economics,S04,Commerce,Quantitative Finance & Business
STU0153,Student_153,Accountancy;Mathematics;Business Studies;Economics,Budgeting;Analytical Thinking,Business & Entrepreneurship;Investments & Banking;Economics;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0154,Student_154,Applied Mathematics;Business Studies;Accountancy;Mathematics,Analytical Thinking;Decision Making;Numerical Ability,E-Commerce & Digital Business;Finance & Accounting;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0155,Student_155,Economics;Applied Mathematics;Accountancy,Financial Analysis;Analytical Thinking;Budgeting,Economics;Investments & Banking;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0156,Student_156,Business Studies;Accountancy;Economics,Budgeting;Numerical Ability;Analytical Thinking,E-Commerce & Digital Business;Economics;Finance & Accounting;Marketing & Brand Strategy,S04,Commerce,Quantitative Finance & Business
STU0157,Student_157,Business Studies;Mathematics;Applied Mathematics,Budgeting;Decision Making;Analytical Thinking,Economics;Investments & Banking;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0158,Student_158,Accountancy;Business Studies;Mathematics,Analytical Thinking;Numerical Ability,E-Commerce & Digital Business;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0159,Student_159,Business Studies;Accountancy;Applied Mathematics,Financial Analysis;Numerical Ability,E-Commerce & Digital Business;Economics;Business & Entrepreneurship;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0160,Student_160,Accountancy;Applied Mathematics;Economics;Business Studies,Decision Making;Financial Analysis;Numerical Ability;Analytical Thinking,Investments & Banking;Finance & Accounting;Business & Entrepreneurship;E-Commerce & Digital Business;Science & Research,S04,Commerce,Quantitative Finance & Business
STU0161,Student_161,Accountancy;Mathematics;Business Studies;Economics,Decision Making;Financial Analysis;Numerical Ability,Finance & Accounting;Business & Entrepreneurship;Economics;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0162,Student_162,Economics;Mathematics,Numerical Ability;Analytical Thinking;Financial Analysis;Budgeting,E-Commerce & Digital Business;Finance & Accounting;Economics,S04,Commerce,Quantitative Finance & Business
STU0163,Student_163,Business Studies;Applied Mathematics;Economics,Analytical Thinking;Financial Analysis;Numerical Ability,E-Commerce & Digital Business;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0164,Student_164,Business Studies;Mathematics;Accountancy;Applied Mathematics,Analytical Thinking;Decision Making;Budgeting;Financial Analysis,E-Commerce & Digital Business;Economics;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0165,Student_165,Business Studies;Economics;Applied Mathematics;Mathematics,Analytical Thinking;Decision Making;Numerical Ability,Finance & Accounting;Economics,S04,Commerce,Quantitative Finance & Business
STU0166,Student_166,Accountancy;Economics,Financial Analysis;Budgeting;Analytical Thinking,E-Commerce & Digital Business;Public Health,S04,Commerce,Quantitative Finance & Business
STU0167,Student_167,Applied Mathematics;Economics,Decision Making;Financial Analysis,Economics;Investments & Banking;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0168,Student_168,Economics;Mathematics;Accountancy,Financial Analysis;Analytical Thinking;Decision Making;Numerical Ability,Finance & Accounting;E-Commerce & Digital Business;Economics;Science & Research,S04,Commerce,Quantitative Finance & Business
STU0169,Student_169,Economics;Business Studies,Budgeting;Decision Making;Numerical Ability;Financial Analysis,Finance & Accounting;Economics;E-Commerce & Digital Business;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0170,Student_170,Mathematics;Business Studies,Analytical Thinking;Financial Analysis;Numerical Ability,Investments & Banking;Business & Entrepreneurship;Economics;Finance & Accounting;Government & Public Service,S04,Commerce,Quantitative Finance & Business
STU0171,Student_171,Applied Mathematics;Accountancy;Economics,Numerical Ability;Budgeting;Analytical Thinking,Finance & Accounting;Economics;E-Commerce & Digital Business;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0172,Student_172,Accountancy;Business Studies,Financial Analysis;Decision Making,Economics;E-Commerce & Digital Business;Renewable Energy,S04,Commerce,Quantitative Finance & Business
STU0173,Student_173,Philosophy;Applied Mathematics;Economics;Business Studies,Budgeting;Database Management;Decision Making;Analytical Thinking,E-Commerce & Digital Business;Finance & Accounting;Economics;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0174,Student_174,Applied Mathematics;Business Studies;Accountancy,Budgeting;Financial Analysis;Numerical Ability,E-Commerce & Digital Business;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0175,Student_175,Applied Mathematics;Accountancy,Analytical Thinking;Financial Analysis;Numerical Ability;Budgeting,Finance & Accounting;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0176,Student_176,Economics;Accountancy;Business Studies;Mathematics,Numerical Ability;Analytical Thinking;Financial Analysis;Budgeting,Economics;E-Commerce & Digital Business,S01,Science,Quantitative Finance & Business
STU0177,Student_177,Business Studies;Accountancy,Decision Making;Analytical Thinking;Numerical Ability;Budgeting,Economics;Finance & Accounting;E-Commerce & Digital Business;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0178,Student_178,Applied Mathematics;Economics,Decision Making;Budgeting,Investments & Banking;Economics;Finance & Accounting;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0179,Student_179,Applied Mathematics;Economics;Mathematics,Financial Analysis;Analytical Thinking;Numerical Ability;Decision Making,Business & Entrepreneurship;E-Commerce & Digital Business;Public Health,S04,Commerce,Quantitative Finance & Business
STU0180,Student_180,Accountancy;Economics;Business Studies,Numerical Ability;Analytical Thinking;Budgeting,E-Commerce & Digital Business;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0181,Student_181,Mathematics;Automobile Technology;Applied Mathematics,Numerical Ability;Budgeting;Financial Analysis;Analytical Thinking,Business & Entrepreneurship;Finance & Accounting;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0182,Student_182,Economics;Business Studies,Numerical Ability;Analytical Thinking,Investments & Banking;Business & Entrepreneurship;Economics;Public Policy & Governance,S04,Commerce,Quantitative Finance & Business
STU0183,Student_183,Business Studies;Accountancy,Analytical Thinking;Numerical Ability;Decision Making;Financial Analysis,E-Commerce & Digital Business;Economics;Business & Entrepreneurship;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0184,Student_184,Mathematics;Applied Mathematics;Accountancy;Economics,Decision Making;Financial Analysis;Budgeting;Analytical Thinking,Investments & Banking;Business & Entrepreneurship;E-Commerce & Digital Business;Economics,S04,Commerce,Quantitative Finance & Business
STU0185,Student_185,Accountancy;Applied Mathematics,Pattern Recognition;Budgeting,Economics;Investments & Banking,S08,Other,Quantitative Finance & Business
STU0186,Student_186,Business Studies;Economics;Mathematics,Creativity;Decision Making;Financial Analysis,Investments & Banking;Economics;Finance & Accounting;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0187,Student_187,Mathematics;Accountancy;Economics;Applied Mathematics,Analytical Thinking;Numerical Ability;Decision Making,Business & Entrepreneurship;Finance & Accounting;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0188,Student_188,Applied Mathematics;Economics;Mathematics;Accountancy,Decision Making;Analytical Thinking;Algorithmic Thinking;Financial Analysis,Finance & Accounting;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0189,Student_189,Mathematics;Applied Mathematics;Automobile Technology,Numerical Ability;Budgeting;Analytical Thinking;Financial Analysis,E-Commerce & Digital Business;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0190,Student_190,Early Childhood Care;Economics;Mathematics;Accountancy,Financial Analysis;Analytical Thinking;Budgeting,Business & Entrepreneurship;Investments & Banking;Economics,S04,Commerce,Quantitative Finance & Business
STU0191,Student_191,Accountancy;Economics;Applied Mathematics,Decision Making;Numerical Ability;Financial Analysis,Investments & Banking;Business & Entrepreneurship;Economics;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0192,Student_192,Applied Mathematics;Economics;Mathematics;Business Studies,Analytical Thinking;Decision Making,Investments & Banking;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0193,Student_193,Mathematics;Accountancy;Business Studies,Financial Analysis;Numerical Ability,Finance & Accounting;Investments & Banking;Applied Trades,S04,Commerce,Quantitative Finance & Business
STU0194,Student_194,Applied Mathematics;Economics,Decision Making;Numerical Ability,Public Policy & Governance;E-Commerce & Digital Business;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0195,Student_195,Accountancy;Economics;Business Studies,Numerical Ability;Decision Making;Financial Analysis;Budgeting,Investments & Banking;E-Commerce & Digital Business,S04,Commerce,Quantitative Finance & Business
STU0196,Student_196,Applied Mathematics;Accountancy,Decision Making;Numerical Ability;Budgeting,Finance & Accounting;E-Commerce & Digital Business;Economics,S04,Commerce,Quantitative Finance & Business
STU0197,Student_197,Business Studies;Mathematics;Accountancy;Economics,Decision Making;Analytical Thinking,Economics;E-Commerce & Digital Business;Investments & Banking,S04,Commerce,Quantitative Finance & Business
STU0198,Student_198,Accountancy;Economics,Numerical Ability;Decision Making;Budgeting,Economics;E-Commerce & Digital Business;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0199,Student_199,Accountancy;Economics,Numerical Ability;Decision Making,Investments & Banking;Business & Entrepreneurship,S04,Commerce,Quantitative Finance & Business
STU0200,Student_200,Accountancy;Mathematics,Numerical Ability;Decision Making,Business & Entrepreneurship;Finance & Accounting,S04,Commerce,Quantitative Finance & Business
STU0201,Student_201,Economics;Marketing & Sales,Negotiation;Customer Relations;Entrepreneurial Thinking;Conceptual Ideation,E-Commerce & Digital Business;Archaeology & Anthropology;Retail Operations,S05,Commerce,Business Operations & Trade
STU0202,Student_202,Business Studies;Marketing & Sales;Entrepreneurship,Time Management;Entrepreneurial Thinking;Mentoring;Customer Relations,Retail Operations;Supply Chain & Logistics;Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0203,Student_203,Entrepreneurship;Economics;Marketing & Sales,Negotiation;Time Management;Conflict Resolution,Marketing & Brand Strategy;Retail Operations;E-Commerce & Digital Business;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0204,Student_204,Marketing & Sales;Economics,Customer Relations;Time Management,E-Commerce & Digital Business;Retail Operations;Business & Entrepreneurship;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0205,Student_205,Entrepreneurship;Business Studies;Accountancy;Marketing & Sales,Operations Management;Negotiation;Entrepreneurial Thinking;Time Management,Retail Operations;Supply Chain & Logistics;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0206,Student_206,Entrepreneurship;Political Science,Negotiation;Operations Management;Time Management,E-Commerce & Digital Business;Supply Chain & Logistics;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0207,Student_207,Accountancy;Entrepreneurship;Marketing & Sales,Entrepreneurial Thinking;Customer Relations,Business & Entrepreneurship;Retail Operations;E-Commerce & Digital Business,S04,Commerce,Business Operations & Trade
STU0208,Student_208,Accountancy;Marketing & Sales;Business Studies,Negotiation;Time Management,Marketing & Brand Strategy;Business & Entrepreneurship;E-Commerce & Digital Business;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0209,Student_209,Entrepreneurship;Marketing & Sales;Accountancy,Entrepreneurial Thinking;Operations Management,Marketing & Brand Strategy;E-Commerce & Digital Business;Retail Operations,S05,Commerce,Business Operations & Trade
STU0210,Student_210,Entrepreneurship;Accountancy;Business Studies,Negotiation;Time Management,E-Commerce & Digital Business;Marketing & Brand Strategy,S08,Other,Business Operations & Trade
STU0211,Student_211,Accountancy;Business Studies;Entrepreneurship,Time Management;Operations Management,Supply Chain & Logistics;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0212,Student_212,Business Studies;Accountancy,Time Management;Customer Relations;Entrepreneurial Thinking;Operations Management,E-Commerce & Digital Business;Business & Entrepreneurship;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0213,Student_213,Business Studies;Entrepreneurship,Customer Relations;Negotiation;Time Management,Business & Entrepreneurship;Retail Operations;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0214,Student_214,Entrepreneurship;Marketing & Sales;Accountancy;Economics,Time Management;Customer Relations;Negotiation,Supply Chain & Logistics;Marketing & Brand Strategy;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0215,Student_215,Economics;Marketing & Sales,Customer Relations;Entrepreneurial Thinking;Operations Management;Time Management,Mathematics & Statistics;Business & Entrepreneurship;E-Commerce & Digital Business;Retail Operations,S05,Commerce,Business Operations & Trade
STU0216,Student_216,Entrepreneurship;Economics;Business Studies;Marketing & Sales,Negotiation;Time Management;Technology Aptitude;Operations Management,E-Commerce & Digital Business;Business & Entrepreneurship;Supply Chain & Logistics;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0217,Student_217,Business Studies;Marketing & Sales;Accountancy,Operations Management;Customer Relations;Negotiation;Entrepreneurial Thinking,Supply Chain & Logistics;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0218,Student_218,Entrepreneurship;Accountancy;Marketing & Sales;Economics,Negotiation;Time Management;Entrepreneurial Thinking,Supply Chain & Logistics;Business & Entrepreneurship;Retail Operations;Marketing & Brand Strategy;Science & Research,S05,Commerce,Business Operations & Trade
STU0219,Student_219,Accountancy;Economics;Marketing & Sales,Operations Management;Entrepreneurial Thinking;Negotiation,E-Commerce & Digital Business;Retail Operations;Marketing & Brand Strategy;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0220,Student_220,Accountancy;Business Studies;Marketing & Sales,Customer Relations;Time Management;Operations Management,Retail Operations;Marketing & Brand Strategy;Design & Visual Arts,S05,Commerce,Business Operations & Trade
STU0221,Student_221,Marketing & Sales;Economics;Creative Writing,Operations Management;Customer Relations;Negotiation,Retail Operations;E-Commerce & Digital Business;Engineering,S05,Commerce,Business Operations & Trade
STU0222,Student_222,Entrepreneurship;History,Entrepreneurial Thinking;Negotiation;Customer Relations,Supply Chain & Logistics;E-Commerce & Digital Business;Marketing & Brand Strategy;Retail Operations,S05,Commerce,Business Operations & Trade
STU0223,Student_223,Business Studies;Marketing & Sales;Entrepreneurship,Time Management;Operations Management;Customer Relations,Supply Chain & Logistics;E-Commerce & Digital Business;Marketing & Brand Strategy;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0224,Student_224,Business Studies;Marketing & Sales,Operations Management;Entrepreneurial Thinking,E-Commerce & Digital Business;Retail Operations,S05,Commerce,Business Operations & Trade
STU0225,Student_225,Marketing & Sales;Entrepreneurship;Economics;Accountancy,Operations Management;Entrepreneurial Thinking;Negotiation,Supply Chain & Logistics;Retail Operations;Marketing & Brand Strategy;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0226,Student_226,Accountancy;Business Studies;Entrepreneurship;Economics,Entrepreneurial Thinking;Time Management,Supply Chain & Logistics;Retail Operations;Business & Entrepreneurship;Mental Health & Wellbeing,S05,Commerce,Business Operations & Trade
STU0227,Student_227,Marketing & Sales;Economics;Entrepreneurship,Negotiation;Entrepreneurial Thinking;Time Management,Marketing & Brand Strategy;Supply Chain & Logistics;Retail Operations;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0228,Student_228,Entrepreneurship;Business Studies,Entrepreneurial Thinking;Negotiation,Business & Entrepreneurship;E-Commerce & Digital Business;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0229,Student_229,Accountancy;Business Studies;Economics;Entrepreneurship,Negotiation;Entrepreneurial Thinking;Time Management,E-Commerce & Digital Business;Hospitality & Tourism;Retail Operations;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0230,Student_230,Accountancy;Entrepreneurship,Negotiation;Entrepreneurial Thinking;Operations Management;Customer Relations,Marketing & Brand Strategy;Retail Operations;Supply Chain & Logistics;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0231,Student_231,Entrepreneurship;Economics;Marketing & Sales;Accountancy,Time Management;Entrepreneurial Thinking;Negotiation,Supply Chain & Logistics;Marketing & Brand Strategy;E-Commerce & Digital Business;Retail Operations,S05,Commerce,Business Operations & Trade
STU0232,Student_232,Entrepreneurship;Computer Science;Business Studies;Marketing & Sales,Customer Relations;Negotiation;Time Management,Marketing & Brand Strategy;Retail Operations;Business & Entrepreneurship;Design & Visual Arts,S05,Commerce,Business Operations & Trade
STU0233,Student_233,Business Studies;Entrepreneurship,Negotiation;Entrepreneurial Thinking;Customer Relations,Retail Operations;E-Commerce & Digital Business;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0234,Student_234,Accountancy;Entrepreneurship;Business Studies,Negotiation;Operations Management;Customer Relations;Entrepreneurial Thinking,Business & Entrepreneurship;Supply Chain & Logistics;Retail Operations,S05,Commerce,Business Operations & Trade
STU0235,Student_235,Accountancy;Economics;Marketing & Sales;Business Studies,Negotiation;Entrepreneurial Thinking;Customer Relations,E-Commerce & Digital Business;Supply Chain & Logistics;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0236,Student_236,Marketing & Sales;Accountancy;Economics,Entrepreneurial Thinking;Customer Relations;Time Management,Supply Chain & Logistics;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0237,Student_237,Business Studies;Accountancy;Entrepreneurship;Economics,Negotiation;Entrepreneurial Thinking,Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0238,Student_238,Marketing & Sales;Economics;Business Studies,Operations Management;Time Management,Retail Operations;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0239,Student_239,Entrepreneurship;Business Studies;Economics;Marketing & Sales,Customer Relations;Negotiation,Marketing & Brand Strategy;E-Commerce & Digital Business;Supply Chain & Logistics;Retail Operations,S05,Commerce,Business Operations & Trade
STU0240,Student_240,Accountancy;Marketing & Sales,Operations Management;Entrepreneurial Thinking;Negotiation,E-Commerce & Digital Business;Retail Operations;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0241,Student_241,Entrepreneurship;Economics,Time Management;Customer Relations;Negotiation,Marketing & Brand Strategy;E-Commerce & Digital Business;Supply Chain & Logistics;Economics,S05,Commerce,Business Operations & Trade
STU0242,Student_242,Entrepreneurship;Accountancy;Economics,Time Management;Negotiation;Operations Management;Entrepreneurial Thinking,Retail Operations;Supply Chain & Logistics;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0243,Student_243,Entrepreneurship;Business Studies;Accountancy;Marketing & Sales,Time Management;Operations Management;Negotiation;Customer Relations,Supply Chain & Logistics;Marketing & Brand Strategy;E-Commerce & Digital Business,S05,Commerce,Business Operations & Trade
STU0244,Student_244,Entrepreneurship;Accountancy,Customer Relations;Time Management,International Relations & Diplomacy;E-Commerce & Digital Business;Retail Operations;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0245,Student_245,Business Studies;Marketing & Sales;Economics,Operations Management;Time Management;Entrepreneurial Thinking;Negotiation,Marketing & Brand Strategy;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0246,Student_246,Business Studies;Marketing & Sales;Accountancy,Time Management;Customer Relations;Operations Management;Negotiation,Business & Entrepreneurship;Retail Operations;Marketing & Brand Strategy;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0247,Student_247,Accountancy;Entrepreneurship;Business Studies;Economics,Time Management;Operations Management;Customer Relations,Retail Operations;E-Commerce & Digital Business;Supply Chain & Logistics,S05,Commerce,Business Operations & Trade
STU0248,Student_248,Entrepreneurship;Business Studies;Marketing & Sales;Accountancy,Customer Relations;Operations Management;Entrepreneurial Thinking;Time Management,E-Commerce & Digital Business;Supply Chain & Logistics;Business & Entrepreneurship;Business & Entrepreneurship,S05,Commerce,Business Operations & Trade
STU0249,Student_249,Economics;Accountancy;Entrepreneurship,Operations Management;Time Management;Entrepreneurial Thinking;Negotiation,Supply Chain & Logistics;Business & Entrepreneurship;E-Commerce & Digital Business;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0250,Student_250,Marketing & Sales;Economics,Operations Management;Entrepreneurial Thinking;Negotiation;Customer Relations,Retail Operations;Business & Entrepreneurship;Marketing & Brand Strategy,S05,Commerce,Business Operations & Trade
STU0251,Student_251,History;Philosophy;English Language & Literature,Rhetoric;Critical Evaluation;Writing;Communication,Government & Public Service;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0252,Student_252,English Language & Literature;Political Science,Rhetoric;Communication;Active Listening;Writing,History & Culture;Languages & Literature;Government & Public Service;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0253,Student_253,History;Political Science;Philosophy,Communication;Active Listening;Rhetoric,Government & Public Service;International Relations & Diplomacy;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0254,Student_254,Philosophy;English Language & Literature;History,Critical Evaluation;Active Listening,Government & Public Service;History & Culture;Applied Trades,S06,Humanities,Liberal Arts & Governance
STU0255,Student_255,English Language & Literature;Sociology;Philosophy,Active Listening;Critical Evaluation;Writing,History & Culture;International Relations & Diplomacy;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0256,Student_256,Sociology;Political Science;History,Active Listening;Critical Evaluation,Languages & Literature;International Relations & Diplomacy;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0257,Student_257,Philosophy;English Language & Literature;Sociology;History,Critical Evaluation;Writing;Active Listening,Government & Public Service;Artificial Intelligence & Data,S06,Humanities,Liberal Arts & Governance
STU0258,Student_258,History;Sociology;Political Science;Web Development,Communication;Active Listening;Critical Evaluation,Languages & Literature;History & Culture;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0259,Student_259,Sociology;English Language & Literature;Political Science;History,Rhetoric;Active Listening;Writing;Critical Evaluation,Public Policy & Governance;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0260,Student_260,English Language & Literature;Philosophy,Writing;Financial Analysis,Government & Public Service;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0261,Student_261,History;Political Science;Philosophy,Writing;Rhetoric;Critical Evaluation;Active Listening,Languages & Literature;Public Policy & Governance;History & Culture;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0262,Student_262,Sociology;Political Science;English Language & Literature,Communication;Rhetoric;Writing;Active Listening,History & Culture;Government & Public Service;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0263,Student_263,History;Philosophy;English Language & Literature,Critical Evaluation;Rhetoric,History & Culture;Government & Public Service;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0264,Student_264,Sociology;Political Science;English Language & Literature,Critical Evaluation;Rhetoric;Writing,Languages & Literature;History & Culture;Government & Public Service;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0265,Student_265,English Language & Literature;Sociology;History,Critical Evaluation;Writing,Languages & Literature;International Relations & Diplomacy,S06,Humanities,Liberal Arts & Governance
STU0266,Student_266,Philosophy;English Language & Literature,Active Listening;Communication;Hardware Diagnostics,Government & Public Service;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0267,Student_267,English Language & Literature;Philosophy;History,Writing;Active Listening;Rhetoric;Communication,Public Policy & Governance;Performing Arts & Theatre,S06,Humanities,Liberal Arts & Governance
STU0268,Student_268,History;Political Science;English Language & Literature;Philosophy,Critical Evaluation;Rhetoric;Communication;Active Listening,Robotics & Automation;Public Policy & Governance;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0269,Student_269,Philosophy;Political Science,Rhetoric;Active Listening,Government & Public Service;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0270,Student_270,Philosophy;English Language & Literature;History;Political Science,Critical Evaluation;Rhetoric;Writing;Active Listening,Public Policy & Governance;Languages & Literature;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0271,Student_271,Philosophy;History;Sociology,Communication;Rhetoric,Public Policy & Governance;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0272,Student_272,Political Science;History,Active Listening;Rhetoric;Communication,History & Culture;Public Policy & Governance;Agriculture & Forestry,S06,Humanities,Liberal Arts & Governance
STU0273,Student_273,History;Philosophy;Sociology;Political Science,Critical Evaluation;Active Listening;Communication,Languages & Literature;History & Culture;Public Policy & Governance;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0274,Student_274,Philosophy;Political Science;Sociology;History,Rhetoric;Active Listening;Critical Evaluation;Communication,International Relations & Diplomacy;Public Policy & Governance;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0275,Student_275,Sociology;History,Rhetoric;Critical Evaluation;Active Listening;Writing,Public Policy & Governance;Languages & Literature;International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0276,Student_276,Sociology;English Language & Literature,Active Listening;Rhetoric,International Relations & Diplomacy;History & Culture,S06,Humanities,Liberal Arts & Governance
STU0277,Student_277,English Language & Literature;Sociology;Philosophy;History,Active Listening;Rhetoric;Critical Evaluation;Communication,International Relations & Diplomacy;Public Policy & Governance;History & Culture;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0278,Student_278,History;Sociology;International Relations,Communication;Critical Evaluation;Active Listening;Rhetoric,History & Culture;Languages & Literature;Government & Public Service;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
STU0279,Student_279,History;Political Science;Sociology,Rhetoric;Critical Evaluation;Active Listening,International Relations & Diplomacy;Public Policy & Governance;History & Culture;Languages & Literature,S06,Humanities,Liberal Arts & Governance
STU0280,Student_280,Philosophy;Sociology,Active Listening;Rhetoric;Critical Evaluation,History & Culture;Public Policy & Governance;Government & Public Service,S06,Humanities,Liberal Arts & Governance
STU0281,Student_281,Political Science;Sociology;History;Philosophy,Active Listening;Communication;Rhetoric,Languages & Literature;History & Culture;International Relations & Diplomacy;Public Policy & Governance,S06,Humanities,Liberal Arts & Governance
